"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"9270",2015-01-22,"research","Rocha","Athene cunicularia","Animalia","Chordata","Aves","Strigiformes","Strigidae","Athene","Athene cunicularia",c(793918.807827947, 6196235.20411849)
"9271",2015-05-17,"research","Treinta y Tres","Phylloscartes ventralis","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Phylloscartes","Phylloscartes ventralis",c(737591.50229249, 6354229.09914321)
"9272",2015-06-21,"research","Montevideo","Rollandia rolland","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Rollandia","Rollandia rolland",c(576537.49796926, 6133940.58980172)
"9273",2015-02-26,"research","Canelones","Podiceps major","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps major",c(603702.001809209, 6149158.15269174)
"9274",2015-09-25,"research","Canelones","Tachybaptus dominicus","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus dominicus",c(596049.47749077, 6151341.37894875)
"9275",2015-04-08,"research","Canelones","Podilymbus podiceps","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps",c(596059.154723176, 6151176.43952957)
"9276",2015-05-18,"research","Lavalleja","Lochmias nematura","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lochmias","Lochmias nematura",c(684994.828076652, 6200467.77813156)
"9277",2015-03-22,"research","Montevideo","Chloroceryle americana","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Chloroceryle","Chloroceryle americana",c(563463.17183858, 6151219.20503558)
"9278",2015-05-31,"research","Canelones","Megaceryle torquata","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle torquata",c(642692.464778944, 6157824.68302848)
"9279",2015-05-17,"research","Treinta y Tres","Chloroceryle amazona","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Chloroceryle","Chloroceryle amazona",c(737846.49510293, 6359045.26248056)
"9280",2015-11-15,"research","Canelones","Sicalis luteola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","Sicalis luteola",c(606890.578310777, 6154059.43202493)
"9281",2015-04-18,"research","Canelones","Donacospiza albifrons","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Donacospiza","Donacospiza albifrons",c(597689.012717428, 6149709.54760551)
"9282",2015-05-18,"research","Lavalleja","Microspingus melanoleucus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus","Microspingus melanoleucus",c(685532.175114398, 6200365.95595881)
"9283",2015-10-27,"research","Canelones","Microspingus cabanisi","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus","Microspingus cabanisi",c(597687.90870774, 6149706.62842756)
"9284",2015-09-26,"research","San José","Myiophobus fasciatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiophobus","Myiophobus fasciatus",c(552296.832755296, 6153215.0629414)
"9285",2015-02-17,"research","Salto","Agelaioides badius","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaioides","Agelaioides badius",c(488550.260906336, 6539103.96932473)
"9286",2015-05-16,"research","Lavalleja","Rauenia bonariensis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Rauenia","Rauenia bonariensis",c(663578.666935497, 6190644.73847917)
"9287",2015-05-09,"research","Paysandú","Bubo virginianus","Animalia","Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo virginianus",c(431199.469245789, 6499724.38330693)
"9288",2015-02-09,"research","Salto","Rhea americana","Animalia","Chordata","Aves","Rheiformes","Rheidae","Rhea","Rhea americana",c(435499.689006122, 6580709.40145056)
"9289",2015-01-21,"research","Rocha","Haematopus palliatus","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus palliatus",c(760918.08291939, 6160003.85920786)
"9290",2015-02-09,"research","Salto","Patagioenas maculosa","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas maculosa",c(450455.798792637, 6576140.35770844)
"9291",2015-05-30,"research","Canelones","Leptotila verreauxi","Animalia","Chordata","Aves","Columbiformes","Columbidae","Leptotila","Leptotila verreauxi",c(642635.583354167, 6157896.00576304)
"9292",2015-01-30,"research","Canelones","Patagioenas picazuro","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas picazuro",c(634138.503703941, 6148789.72962647)
"9293",2015-01-21,"research","Rocha","Spatula versicolor","Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula versicolor",c(755032.071667233, 6162099.49890663)
"9294",2015-01-22,"research","Rocha","Dendrocygna viduata","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Dendrocygna viduata",c(781682.537673406, 6184328.79568176)
"9295",2015-01-22,"research","Rocha","Anas flavirostris","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas flavirostris",c(794704.939423544, 6203052.22125964)
"9296",2015-01-15,"research","Canelones","Amazonetta brasiliensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","Amazonetta","Amazonetta brasiliensis",c(604737.440588749, 6149432.37854543)
"9297",2015-09-03,"research","Canelones","Anas georgica","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas georgica",c(597712.81892644, 6157765.22563573)
"9298",2015-09-29,"research","Montevideo","Oxyura vittata","Animalia","Chordata","Aves","Anseriformes","Anatidae","Oxyura","Oxyura vittata",c(583030.980307798, 6139980.28584147)
"9299",2015-05-18,"research","Lavalleja","Penelope obscura","Animalia","Chordata","Aves","Galliformes","Cracidae","Penelope","Penelope obscura",c(685522.938710356, 6200370.96240286)
"9300",2015-01-21,"research","Rocha","Pseudoleistes virescens","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","Pseudoleistes virescens",c(756163.188248999, 6163390.18463067)
"9301",2015-11-15,"research","Canelones","Leistes superciliaris","Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes","Leistes superciliaris",c(607027.517929673, 6154135.3731591)
"9302",2015-01-21,"research","Rocha","Nothura maculosa","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Nothura","Nothura maculosa",c(755982.325093903, 6163345.56611335)
"9303",2015-07-10,"research","Maldonado","Macronectes giganteus","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Macronectes","Macronectes giganteus",c(659310.875799362, 6136427.96407034)
"9304",2015-07-25,"research","Maldonado","Macronectes halli","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Macronectes","Macronectes halli",c(690057.512785002, 6124832.27023222)
"9305",2015-01-21,"research","Rocha","Machetornis rixosa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Machetornis","Machetornis rixosa",c(756248.535383407, 6163382.6480553)
"9306",2015-01-19,"research","Canelones","Hylocharis chrysura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Hylocharis","Hylocharis chrysura",c(597688.656948632, 6149711.59888524)
"9307",2015-02-09,"research","Salto","Heliomaster furcifer","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Heliomaster","Heliomaster furcifer",c(450302.070553603, 6576277.30593205)
"9308",2015-01-21,"research","Rocha","Leucochloris albicollis","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Leucochloris","Leucochloris albicollis",c(754926.288363116, 6161568.97338068)
"9309",2015-01-25,"research","Canelones","Chlorostilbon lucidus","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Chlorostilbon","Chlorostilbon lucidus",c(597687.352738978, 6149707.7859472)
"9310",2015-01-21,"research","Rocha","Hymenops perspicillatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Hymenops","Hymenops perspicillatus",c(755236.791036711, 6162966.22810923)
"9311",2015-05-30,"research","Canelones","Synallaxis spixi","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis","Synallaxis spixi",c(642687.902608129, 6157910.84930702)
"9312",2015-07-01,"research","Salto","Synallaxis frontalis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis","Synallaxis frontalis",c(409670.306128704, 6537260.59607608)
"9313",2015-07-25,"research","Maldonado","Spheniscus magellanicus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Spheniscus","Spheniscus magellanicus",c(687015.346388888, 6119093.21523093)
"9314",2015-11-15,"research","Canelones","Pseudocolopteryx flaviventris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx","Pseudocolopteryx flaviventris",c(607087.137738361, 6154140.22278319)
"9315",2015-02-13,"research","Salto","Polioptila dumicola","Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","Polioptila dumicola",c(497843.702924538, 6560733.34234281)
"9316",2015-03-14,"research","Canelones","Camptostoma obsoletum","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Camptostoma","Camptostoma obsoletum",c(597683.345246021, 6149710.23930763)
"9317",2015-05-17,"research","Treinta y Tres","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(737642.286966679, 6354169.91240103)
"9318",2015-01-21,"research","Rocha","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(755230.834562635, 6162911.85494645)
"9319",2015-01-11,"research","Canelones","Setophaga pitiayumi","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga pitiayumi",c(617956.924110572, 6153415.78744982)
"9320",2015-09-16,"research","Canelones","Tringa flavipes","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa flavipes",c(597693.206813593, 6157779.09574073)
"9321",2015-01-21,"research","Rocha","Tringa melanoleuca","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa melanoleuca",c(755694.898766312, 6163354.90729539)
"9322",2015-09-08,"research","Canelones","Calidris alba","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",c(603836.608635043, 6148962.49658392)
"9323",2015-09-16,"research","Canelones","Calidris melanotos","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris melanotos",c(597701.409725696, 6157755.18672483)
"9324",2015-04-17,"research","Canelones","Calidris fuscicollis","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris fuscicollis",c(603872.823226358, 6149151.44694132)
"9325",2015-08-22,"research","Canelones","Calidris bairdii","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris bairdii",c(603964.311095309, 6149140.83156374)
"9326",2015-09-19,"research","Rocha","Calidris canutus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus",c(770302.703938782, 6146556.01158504)
"9327",2015-08-20,"research","Canelones","Porphyriops melanops","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porphyriops","Porphyriops melanops",c(605510.660052245, 6149765.60990061)
"9328",2015-01-22,"research","Rocha","Troglodytes aedon","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",c(795191.577822689, 6195567.32121026)
"9329",2015-01-15,"research","Canelones","Rynchops niger","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops niger",c(603895.614304475, 6149149.13574462)
"9330",2015-12-19,"research","Artigas","Cyanoloxia brissonii","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Cyanoloxia","Cyanoloxia brissonii",c(428882.526710182, 6649636.2992664)
"9331",2015-07-10,"research","Maldonado","Cinclodes fuscus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cinclodes","Cinclodes fuscus",c(659190.516341223, 6136273.86612593)
"9332",2015-12-19,"research","Artigas","Saltator aurantiirostris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","Saltator aurantiirostris",c(440123.277733033, 6657407.30290937)
"9333",2015-12-20,"research","Artigas","Saltator coerulescens","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","Saltator coerulescens",c(439899.770916831, 6657488.9657317)
"9334",2015-07-08,"research","Salto","Saltator similis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","Saltator similis",c(409636.406216013, 6537276.31227428)
"9335",2015-01-19,"research","Canelones","Turdus amaurochalinus","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus amaurochalinus",c(597689.193550274, 6149710.65075093)
"9336",2015-09-26,"research","San José","Poospiza nigrorufa","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Poospiza","Poospiza nigrorufa",c(552297.155146145, 6153271.75366454)
"9337",2015-07-10,"research","Maldonado","Lessonia rufa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Lessonia","Lessonia rufa",c(647381.774670186, 6148777.34372802)
"9338",2015-02-11,"research","Salto","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(449530.563483681, 6576419.51010057)
"9339",2015-01-15,"research","Canelones","Tyrannus savana","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus savana",c(603743.001009441, 6149303.67678957)
"9340",2015-11-01,"research","Canelones","Phacellodomus striaticollis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus","Phacellodomus striaticollis",c(626219.141435051, 6153978.07022237)
"9341",2015-12-19,"research","Artigas","Phacellodomus ruber","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus","Phacellodomus ruber",c(442012.797687686, 6653594.71506975)
"9342",2015-05-18,"research","Lavalleja","Serpophaga nigricans","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga","Serpophaga nigricans",c(685050.484549884, 6200456.84783071)
"9343",2015-12-19,"research","Artigas","Columbina talpacoti","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina talpacoti",c(441999.433782024, 6653617.14604842)
"9344",2015-01-21,"research","Rocha","Columbina picui","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina picui",c(757222.880062429, 6163548.4552866)
"9345",2015-01-13,"research","Canelones","Zenaida auriculata","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",c(597687.544454835, 6149704.23129628)
"9346",2015-05-16,"research","Treinta y Tres","Molothrus bonariensis","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus bonariensis",c(742726.785647473, 6318013.788433)
"9347",2015-02-09,"research","Salto","Lepidocolaptes angustirostris","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lepidocolaptes","Lepidocolaptes angustirostris",c(450295.933065143, 6576215.04666661)
"9348",2015-02-15,"research","Salto","Drymornis bridgesii","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Drymornis","Drymornis bridgesii",c(497660.854402716, 6560449.6955245)
"9349",2015-05-18,"research","Lavalleja","Cranioleuca pyrrhophia","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cranioleuca","Cranioleuca pyrrhophia",c(685300.681674128, 6200297.12138542)
"9350",2015-12-20,"research","Artigas","Empidonomus aurantioatrocristatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus","Empidonomus aurantioatrocristatus",c(442005.601033599, 6653647.15353918)
"9351",2015-02-09,"research","Salto","Cyanocorax chrysops","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax","Cyanocorax chrysops",c(450491.398647896, 6576043.6885978)
"9352",2015-08-21,"research","Canelones","Chloris chloris","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Chloris","Chloris chloris",c(595340.100181082, 6144411.13396618)
"9353",2015-01-10,"research","Maldonado","Embernagra platensis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Embernagra","Embernagra platensis",c(654306.675750371, 6159159.84830562)
"9354",2015-01-21,"research","Rocha","Xolmis irupero","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Xolmis","Xolmis irupero",c(756793.707501058, 6163417.08221771)
"9355",2015-07-03,"research","Paysandú","Neoxolmis coronatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Neoxolmis","Neoxolmis coronatus",c(408158.862305908, 6500705.7448854)
"9356",2015-01-22,"research","Rocha","Nengetus cinereus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Nengetus","Nengetus cinereus",c(755489.134747692, 6163138.74408439)
