"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"3568",2022-03-23,"research","Rocha","Baccharis spicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis spicata",c(747590.317721691, 6277291.1016447)
"3569",2022-03-23,"research","Lavalleja","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(649460.774295074, 6176385.90660247)
"3570",2022-03-23,"research","Maldonado","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(663154.352734075, 6144019.68595312)
"3571",2022-03-23,"research","Canelones","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(560778.929770199, 6165343.40080334)
"3572",2022-03-23,"research","Canelones","Austroeupatorium inulifolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium","Austroeupatorium inulifolium",c(562808.354623515, 6161911.2103207)
"3573",2022-03-15,"research","Río Negro","Cestrum parqui","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Cestrum","Cestrum parqui",c(392531.077465837, 6388183.79953337)
"3574",2022-03-23,"research","Soriano","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(483447.981381518, 6333711.34618096)
"3575",2022-03-23,"research","Soriano","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(483457.198578342, 6333715.04652489)
"3576",2022-03-23,"research","Maldonado","Datura ferox","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura","Datura ferox",c(663406.221168727, 6144225.02749744)
"3577",2022-03-23,"research","Maldonado","Datura ferox","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura","Datura ferox",c(663383.600855208, 6144479.29005466)
"3578",2005-10-07,"research","Rocha","Cestrum parqui","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Cestrum","Cestrum parqui",c(742509.254645113, 6181080.96296862)
"3579",2005-09-27,"research","Rocha","Petunia integrifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia integrifolia",c(822313.465578401, 6240629.48709956)
"3580",2022-03-24,"research","San José","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(532594.468582592, 6159338.13462875)
"3581",2022-03-24,"research","Maldonado","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(669158.284151829, 6141560.5143446)
"3582",2009-11-29,"research","Rocha","Gyptis tanacetifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gyptis","Gyptis tanacetifolia",c(735593.201550781, 6227759.55076007)
"3583",2022-03-23,"research","Paysandú","Nicotiana glauca","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana glauca",c(398729.996953411, 6424551.06806739)
"3584",2020-10-31,"research","Salto","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(413730.813653539, 6545935.200794)
"3585",2011-02-03,"research","Rocha","Bidens laevis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens laevis",c(810046.463788587, 6236079.74812123)
"3586",2011-03-25,"research","Rocha","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(757480.594722447, 6162188.90695757)
"3587",2011-11-27,"research","Rocha","Picrosia longifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Picrosia","Picrosia longifolia",c(750895.47716589, 6159753.59268813)
"3588",2022-03-24,"research","Colonia","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(418346.01467512, 6199716.33558123)
"3589",2022-03-25,"research","Maldonado","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(663119.391580038, 6144037.84868637)
"3590",2022-03-24,"research","Rocha","Tessaria absinthioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tessaria","Tessaria absinthioides",c(818760.638414923, 6227769.10671782)
"3591",2022-03-22,"research","Rocha","Senecio platensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio platensis",c(818760.638414923, 6227769.10671782)
"3592",2022-03-13,"research","Cerro Largo","Stenachaenium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stenachaenium","Stenachaenium macrocephalum",c(808140.587061976, 6440147.90973963)
"3593",2022-03-26,"research","Rocha","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(745661.613311415, 6174158.4857262)
"3594",2022-03-26,"research","Rocha","Ambrosia tenuifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia tenuifolia",c(745661.699451844, 6174158.61665357)
"3595",2022-03-26,"research","Rocha","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(745840.73612385, 6174134.72618052)
"3596",2022-03-26,"research","Rocha","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(749968.392250837, 6179214.30054212)
"3597",2022-03-26,"research","Rocha","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(746014.085244768, 6174141.46277803)
"3598",2022-03-12,"research","Cerro Largo","Pterocaulon balansae","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon","Pterocaulon balansae",c(808180.040378398, 6440129.77139014)
"3599",2022-03-26,"research","Rocha","Solanum glaucophyllum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum glaucophyllum",c(744980.454045883, 6180401.87243187)
"3600",2022-03-26,"research","Rocha","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(749968.392250837, 6179214.30054212)
"3601",2022-03-26,"research","Rocha","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(746202.538013843, 6174315.13121529)
"3602",2022-03-26,"research","Rocha","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(746132.694275456, 6174567.49895355)
"3603",2022-03-26,"research","Rocha","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(749968.392250837, 6179214.30054212)
"3604",2022-03-26,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(711917.224095074, 6151548.02313769)
"3605",2022-03-26,"research","Maldonado","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(711878.379388643, 6151545.03400903)
"3606",2022-03-26,"research","Maldonado","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(711937.53829052, 6151567.01383873)
"3607",2022-03-26,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(711938.272717311, 6151563.00153426)
"3608",2022-03-24,"research","Rivera","Vernonanthura nudiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonanthura","Vernonanthura nudiflora",c(628689.532024104, 6511280.01028367)
"3609",2022-03-24,"research","Rivera","Gyptis lanigera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gyptis","Gyptis lanigera",c(628414.437678057, 6511522.17684055)
"3610",2022-03-24,"research","Rivera","Mikania anethifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mikania","Mikania anethifolia",c(629782.250976215, 6510447.27202087)
"3611",2022-03-24,"research","Rivera","Stevia cinerascens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stevia","Stevia cinerascens",c(629804.991361237, 6510443.17140903)
"3612",2022-03-24,"research","Rivera","Calea clematidea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calea","Calea clematidea",c(629772.564928177, 6510486.9356479)
"3613",2022-03-24,"research","Rivera","Austroeupatorium laetevirens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium","Austroeupatorium laetevirens",c(630108.112837126, 6510185.7455724)
"3614",2022-03-25,"research","Rivera","Jungia floribunda","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Jungia","Jungia floribunda",c(625126.237873532, 6511493.28011182)
"3615",2022-03-26,"research","Maldonado","Sesbania punicea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania punicea",c(655660.107991272, 6144281.83545367)
"3616",2022-03-19,"research","Maldonado","Macroptilium prostratum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Macroptilium","Macroptilium prostratum",c(656000.495540058, 6145747.55929884)
"3617",2022-03-26,"research","Canelones","Solanum lycopersicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lycopersicum",c(590400.642831722, 6142837.2756952)
"3618",2022-03-26,"research","Canelones","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(590375.248508943, 6142837.52615454)
"3619",2022-03-19,"research","Maldonado","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(655705.304710626, 6145752.14851599)
"3620",2022-03-19,"research","Maldonado","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(656078.280191584, 6145683.17802556)
"3621",2022-03-19,"research","Maldonado","Baccharis aliena","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis aliena",c(656176.506740715, 6145487.2495102)
"3622",2022-03-23,"research","Tacuarembó","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(536127.731921866, 6370470.30381125)
"3623",2022-03-16,"research","Maldonado","Stevia satureiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stevia","Stevia satureiifolia",c(672499.034356866, 6139854.86208939)
"3624",2022-03-15,"research","Maldonado","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(677382.723780922, 6144638.32821607)
"3625",2022-03-17,"research","Maldonado","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(677382.723780922, 6144638.32821607)
"3626",2022-03-26,"research","Artigas","Albizia inundata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Albizia","Albizia inundata",c(442964.255126857, 6652152.27041838)
"3627",2022-03-26,"research","Artigas","Arachis burkartii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Arachis","Arachis burkartii",c(465528.977381937, 6647279.43345496)
"3628",2022-03-27,"research","Montevideo","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(576331.080469193, 6137681.68947658)
"3629",2022-03-28,"research","Colonia","Austroeupatorium inulifolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium","Austroeupatorium inulifolium",c(417668.524338247, 6202229.26488239)
"3630",2022-03-28,"research","Canelones","Noticastrum acuminatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum","Noticastrum acuminatum",c(621948.912470744, 6152273.95171427)
"3631",2022-03-28,"research","Rivera","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(688425.562209927, 6530069.6076746)
"3632",2022-03-28,"research","Canelones","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(613232.996720935, 6151079.40946192)
"3633",2021-11-29,"research","Tacuarembó","Rhynchosia lineata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia lineata",c(593651.648108516, 6442114.19873784)
"3634",2022-03-20,"research","Maldonado","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(657985.350520075, 6140655.43299645)
"3635",2022-03-29,"research","Colonia","Chromolaena laevigata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena laevigata",c(438112.108237462, 6200892.07979952)
"3636",2022-03-29,"research","Colonia","Lessingianthus plantaginodes","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lessingianthus","Lessingianthus plantaginodes",c(438073.229820415, 6200669.31493793)
"3637",2022-03-25,"research","Salto","Desmodium incanum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Desmodium","Desmodium incanum",c(413879.777483476, 6541352.40840349)
"3638",2022-03-29,"research","Maldonado","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(692396.036948503, 6133594.0443551)
"3639",2022-03-15,"research","Maldonado","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(671523.134760433, 6141623.26137427)
"3640",2022-03-02,"research","Maldonado","Parodia scopa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia scopa",c(668693.367629014, 6141088.66919848)
"3641",2022-02-19,"research","Rocha","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(818760.769597542, 6227772.99069021)
"3642",2022-02-24,"research","Maldonado","Noticastrum acuminatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum","Noticastrum acuminatum",c(669968.502646584, 6139436.07896498)
"3643",2021-08-14,"research","Maldonado","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(672021.221259497, 6141274.62146528)
"3644",2021-08-14,"research","Maldonado","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia dealbata",c(671523.134760433, 6141623.26137427)
"3645",2022-03-30,"research","Río Negro","Chromolaena callilepis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena callilepis",c(395392.249745809, 6323821.92480326)
"3646",2022-03-30,"research","Rocha","Opuntia arechavaletae","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia arechavaletae",c(723056.520307839, 6146672.207129)
"3647",2022-03-27,"research","Canelones","Camptosema rubicundum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Camptosema","Camptosema rubicundum",c(554651.755404359, 6184680.48881685)
"3648",2022-03-31,"research","Maldonado","Pluchea sagittalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis",c(702862.872548964, 6137915.12900234)
"3649",2022-03-31,"research","Maldonado","Eclipta elliptica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eclipta","Eclipta elliptica",c(661944.127160404, 6137933.35330108)
"3650",2022-03-31,"research","Paysandú","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(401086.76374736, 6423013.28369843)
"3651",2022-03-31,"research","Paysandú","Verbesina subcordata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Verbesina","Verbesina subcordata",c(401098.112615924, 6423024.29443336)
"3652",2021-08-14,"research","Maldonado","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(688384.783946096, 6129653.08138585)
"3653",2021-08-14,"research","Maldonado","Helminthotheca echioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helminthotheca","Helminthotheca echioides",c(686075.456846329, 6135957.53620219)
"3654",2022-03-30,"research","Río Negro","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(395393.540138515, 6323823.26927992)
"3655",2022-03-30,"research","Río Negro","Petunia integrifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia integrifolia",c(394434.952947634, 6324279.4279362)
