id,observado,usuario,latitude,longitude,place_admin1_name,especie,clase,familia,distribucion,largo_cm,status_global,status_regional,nivel,ranking
103553644,2015-02-17,msilvera,-31.2823111856,-57.1202909759,Salto,Agelaioides badius,Aves,Icteridae,19,18,LC,LC,experimentado,2
103553645,2015-05-16,msilvera,-34.412719785,-55.2201175829,Lavalleja,Rauenia bonariensis,Aves,Thraupidae,19,17,LC,LC,experimentado,2
103553646,2015-05-09,msilvera,-31.6356114176,-57.7255286547,Paysandú,Bubo virginianus,Aves,Strigidae,19,51,LC,LC,experimentado,2
103553647,2015-02-09,msilvera,-30.9051970274,-57.6749617842,Salto,Rhea americana,Aves,Rheidae,19,140,NT,LC,experimentado,2
103553648,2015-01-21,msilvera,-34.6687193672,-54.1525227742,Rocha,Haematopus palliatus,Aves,Haematopodidae,8,35,LC,LC,experimentado,2
103553649,2015-02-09,msilvera,-30.9471451954,-57.518682655,Salto,Patagioenas maculosa,Aves,Columbidae,19,33,LC,LC,experimentado,2
103553651,2015-05-30,msilvera,-34.7110450932,-55.4424225413,Canelones,Leptotila verreauxi,Aves,Columbidae,19,26,LC,LC,experimentado,2
103553653,2015-01-30,msilvera,-34.7942875362,-55.5337322115,Canelones,Patagioenas picazuro,Aves,Columbidae,19,35,LC,LC,experimentado,2
103553658,2015-01-21,msilvera,-34.651326433,-54.2173223264,Rocha,Spatula versicolor,Aves,Anatidae,19,37,LC,LC,experimentado,2
103553662,2015-01-22,msilvera,-34.4441691691,-53.934245105,Rocha,Dendrocygna viduata,Aves,Anatidae,19,42,LC,LC,experimentado,2
103553663,2015-01-22,msilvera,-34.2719444187,-53.7991265549,Rocha,Anas flavirostris,Aves,Anatidae,19,34,LC,LC,experimentado,2
103553666,2015-01-15,msilvera,-34.7919408366,-55.855130473,Canelones,Amazonetta brasiliensis,Aves,Anatidae,19,36,LC,LC,experimentado,2
103553670,2015-09-03,msilvera,-34.7175079183,-55.9328704062,Canelones,Anas georgica,Aves,Anatidae,19,44,LC,LC,experimentado,2
103553671,2015-09-29,msilvera,-34.879166579,-56.0914348638,Montevideo,Oxyura vittata,Aves,Anatidae,9,35,LC,LC,experimentado,2
103553672,2015-05-18,msilvera,-34.3213530393,-54.9835691297,Lavalleja,Penelope obscura,Aves,Cracidae,19,69,LC,LC,experimentado,2
103553673,2015-01-21,msilvera,-34.6394187694,-54.2053839621,Rocha,Pseudoleistes virescens,Aves,Icteridae,19,21,LC,LC,experimentado,2
103553675,2015-11-15,msilvera,-34.7493011019,-55.8307008311,Canelones,Leistes superciliaris,Aves,Icteridae,19,17,LC,LC,experimentado,2
103553676,2015-01-21,msilvera,-34.6398658441,-54.2073415359,Rocha,Nothura maculosa,Aves,Tinamidae,19,25,LC,LC,experimentado,2
103553678,2015-07-10,msilvera,-34.9020849764,-55.2563274267,Maldonado,Macronectes giganteus,Aves,Procellariidae,6,95,LC,LC,experimentado,2
103553680,2015-07-25,msilvera,-35.0012879095,-54.9173412494,Maldonado,Macronectes halli,Aves,Procellariidae,6,90,LC,LC,experimentado,2
103553681,2015-01-21,msilvera,-34.6394653195,-54.2044515663,Rocha,Machetornis rixosa,Aves,Tyrannidae,19,17,LC,LC,experimentado,2
103553682,2015-01-19,msilvera,-34.7901236452,-55.9321998628,Canelones,Hylocharis chrysura,Aves,Trochilidae,19,8,LC,LC,experimentado,2
103553683,2015-02-09,msilvera,-30.9459030541,-57.5202852987,Salto,Heliomaster furcifer,Aves,Trochilidae,10,10,LC,LC,experimentado,2
103553684,2015-01-21,msilvera,-34.6561313613,-54.2183155737,Rocha,Leucochloris albicollis,Aves,Trochilidae,19,8,LC,LC,experimentado,2
103553687,2015-01-25,msilvera,-34.7901581484,-55.9322136733,Canelones,Chlorostilbon lucidus,Aves,Trochilidae,19,7,LC,LC,experimentado,2
103553688,2015-01-21,msilvera,-34.6434685773,-54.2153521871,Rocha,Hymenops perspicillatus,Aves,Tyrannidae,19,13,LC,LC,experimentado,2
103553690,2015-05-30,msilvera,-34.7109039816,-55.441853913,Canelones,Synallaxis spixi,Aves,Furnariidae,19,15,LC,LC,experimentado,2
103553691,2015-07-01,msilvera,-31.2954931341,-57.9491161357,Salto,Synallaxis frontalis,Aves,Furnariidae,19,15,LC,LC,experimentado,2
103553692,2015-07-25,msilvera,-35.0535733141,-54.9493666178,Maldonado,Spheniscus magellanicus,Aves,Spheniscidae,6,47,NT,NT,experimentado,2
103553693,2015-11-15,msilvera,-34.7492511227,-55.8300502084,Canelones,Pseudocolopteryx flaviventris,Aves,Tyrannidae,19,10,LC,LC,experimentado,2
103553694,2015-02-13,msilvera,-31.0872044097,-57.0226076531,Salto,Polioptila dumicola,Aves,Polioptilidae,19,11,LC,LC,experimentado,2
103553696,2015-03-14,msilvera,-34.7901364127,-55.9322577562,Canelones,Camptostoma obsoletum,Aves,Tyrannidae,19,9,LC,LC,experimentado,2
103553698,2015-05-17,msilvera,-32.9249256253,-54.4585753696,Treinta y Tres,Guira guira,Aves,Cuculidae,19,36,LC,LC,experimentado,2
103553699,2015-01-21,msilvera,-34.6439598156,-54.2154007195,Rocha,Guira guira,Aves,Cuculidae,19,36,LC,LC,experimentado,2
103553700,2015-01-11,msilvera,-34.7545836498,-55.7112193733,Canelones,Setophaga pitiayumi,Aves,Parulidae,19,9,LC,LC,experimentado,2
103553701,2015-09-16,msilvera,-34.7173847371,-55.9330861652,Canelones,Tringa flavipes,Aves,Scolopacidae,19,25,LC,LC,experimentado,2
103553702,2015-01-21,msilvera,-34.6398534494,-54.210476767,Rocha,Tringa melanoleuca,Aves,Scolopacidae,19,33,LC,LC,experimentado,2
103553703,2015-09-08,msilvera,-34.7962694956,-55.8649175545,Canelones,Calidris alba,Aves,Scolopacidae,6,19,LC,LC,experimentado,2
103553704,2015-09-16,msilvera,-34.7175995233,-55.9329938251,Canelones,Calidris melanotos,Aves,Scolopacidae,19,20,LC,LC,experimentado,2
103553705,2015-04-17,msilvera,-34.7945622325,-55.8645451034,Canelones,Calidris fuscicollis,Aves,Scolopacidae,19,16,LC,LC,experimentado,2
103553706,2015-08-22,msilvera,-34.7946486072,-55.8635438918,Canelones,Calidris bairdii,Aves,Scolopacidae,10,17,LC,LC,experimentado,2
103553707,2015-09-19,msilvera,-34.7873942655,-54.0459144335,Rocha,Calidris canutus,Aves,Scolopacidae,8,23,NT,EN,experimentado,2
103553711,2015-08-20,msilvera,-34.7888566615,-55.8467218678,Canelones,Porphyriops melanops,Aves,Rallidae,19,20,LC,LC,experimentado,2
103553712,2015-01-22,msilvera,-34.3392025879,-53.7912831899,Rocha,Troglodytes aedon,Aves,Troglodytidae,19,10,LC,LC,experimentado,2
103553714,2015-01-15,msilvera,-34.7945807459,-55.8642957271,Canelones,Rynchops niger,Aves,Laridae,13,40,LC,LC,experimentado,2
103553717,2015-12-19,msilvera,-30.2828876467,-57.739464533,Artigas,Cyanoloxia brissonii,Aves,Cardinalidae,19,16,LC,NT,experimentado,2
103553718,2015-07-10,msilvera,-34.9034928126,-55.257614887,Maldonado,Cinclodes fuscus,Aves,Furnariidae,19,16,LC,LC,experimentado,2
103553719,2015-12-19,msilvera,-30.2133721719,-57.6221499144,Artigas,Saltator aurantiirostris,Aves,Thraupidae,19,18,LC,LC,experimentado,2
103553721,2015-12-20,msilvera,-30.2126242228,-57.624467496,Artigas,Saltator coerulescens,Aves,Thraupidae,4,20,LC,LC,experimentado,2
103553722,2015-07-08,msilvera,-31.295348717,-57.9494708674,Salto,Saltator similis,Aves,Thraupidae,19,19,LC,LC,experimentado,2
103553723,2015-01-19,msilvera,-34.7901321423,-55.9321938881,Canelones,Turdus amaurochalinus,Aves,Turdidae,19,21,LC,LC,experimentado,2
103553724,2015-09-26,msilvera,-34.7613620763,-56.4285483292,San José,Poospiza nigrorufa,Aves,Thraupidae,19,13,LC,LC,experimentado,2
103553725,2015-07-10,msilvera,-34.7925694092,-55.3890162734,Maldonado,Lessonia rufa,Aves,Tyrannidae,19,11,LC,LC,experimentado,2
103553727,2015-02-11,msilvera,-30.9445871986,-57.5283548227,Salto,Vanellus chilensis,Aves,Charadriidae,19,32,LC,LC,experimentado,2
103553728,2015-01-15,msilvera,-34.7932029616,-55.8659827631,Canelones,Tyrannus savana,Aves,Tyrannidae,19,38,LC,LC,experimentado,2
103553729,2015-11-01,msilvera,-34.7485258316,-55.6210542228,Canelones,Phacellodomus striaticollis,Aves,Furnariidae,19,16,LC,LC,experimentado,2
103553730,2015-12-19,msilvera,-30.247867877,-57.6027275705,Artigas,Phacellodomus ruber,Aves,Furnariidae,4,18,LC,DD,experimentado,2
103553731,2015-05-18,msilvera,-34.320663388,-54.9887198717,Lavalleja,Serpophaga nigricans,Aves,Tyrannidae,19,11,LC,LC,experimentado,2
103553733,2015-12-19,msilvera,-30.2476648259,-57.6028652347,Artigas,Columbina talpacoti,Aves,Columbidae,19,15,LC,LC,experimentado,2
103553734,2015-01-21,msilvera,-34.6377278215,-54.1938835262,Rocha,Columbina picui,Aves,Columbidae,19,15,LC,LC,experimentado,2
103553735,2015-01-13,msilvera,-34.7901901794,-55.9322111649,Canelones,Zenaida auriculata,Aves,Columbidae,19,23,LC,LC,experimentado,2
103553737,2015-05-16,msilvera,-33.2496088089,-54.3946516183,Treinta y Tres,Molothrus bonariensis,Aves,Icteridae,19,19,LC,LC,experimentado,2
103553739,2015-02-09,msilvera,-30.9464645563,-57.5203525935,Salto,Lepidocolaptes angustirostris,Aves,Furnariidae,19,18,LC,LC,experimentado,2
103553740,2015-02-15,msilvera,-31.0897634331,-57.0245253819,Salto,Drymornis bridgesii,Aves,Furnariidae,19,26,LC,LC,experimentado,2
103553741,2015-05-18,msilvera,-34.3220583,-54.9859676,Lavalleja,Cranioleuca pyrrhophia,Aves,Furnariidae,19,14,LC,LC,experimentado,2
103553742,2015-12-20,msilvera,-30.2473943402,-57.6027994815,Artigas,Empidonomus aurantioatrocristatus,Aves,Tyrannidae,14,17,LC,LC,experimentado,2
103553743,2015-02-09,msilvera,-30.9480189287,-57.5183146779,Salto,Cyanocorax chrysops,Aves,Corvidae,16,32,LC,LC,experimentado,2
103553744,2015-08-21,msilvera,-34.8381362932,-55.9572653339,Canelones,Chloris chloris,Aves,Fringillidae,10,14,LC,NE,experimentado,2
103553745,2015-01-10,msilvera,-34.6979572259,-55.3152524063,Maldonado,Embernagra platensis,Aves,Thraupidae,19,20,LC,LC,experimentado,2
103553751,2015-01-21,msilvera,-34.6390187262,-54.1985207172,Rocha,Xolmis irupero,Aves,Tyrannidae,19,17,LC,LC,experimentado,2
103553752,2015-07-03,msilvera,-31.625146723,-57.9683833164,Paysandú,Neoxolmis coronatus,Aves,Tyrannidae,13,20,LC,NE,experimentado,2
103553756,2015-01-22,msilvera,-34.6418518012,-54.2126540191,Rocha,Nengetus cinereus,Aves,Tyrannidae,19,20,LC,LC,experimentado,2
103553757,2015-05-18,msilvera,-34.3211412274,-54.9834815453,Lavalleja,Knipolegus cyanirostris,Aves,Tyrannidae,19,14,LC,LC,experimentado,2
103553758,2015-05-08,msilvera,-34.7901405393,-55.9322378929,Canelones,Pipraeidea melanonota,Aves,Thraupidae,19,14,LC,LC,experimentado,2
103553760,2015-12-19,msilvera,-30.3837265119,-57.6450385537,Artigas,Volatinia jacarina,Aves,Thraupidae,19,10,LC,LC,experimentado,2
103553761,2015-09-19,msilvera,-34.9587396129,-54.9454910756,Maldonado,Arenaria interpres,Aves,Scolopacidae,5,22,LC,LC,experimentado,2
103556926,2021-12-21,flo_grattarola,-32.1778866982,-57.2372215614,Paysandú,Leptodactylus latinasus,Amphibia,Leptodactylidae,19,4,LC,LC,experimentado,8
103562804,2017-12-15,luisvescia,-32.3680730887,-54.1873168945,Cerro Largo,Erythrolamprus semiaureus,Reptilia,Colubridae,19,100,NE,LC,intermedio,3
103588101,2021-12-21,flo_grattarola,-32.1780783333,-57.23742,Paysandú,Boana pulchella,Amphibia,Hylidae,19,5,LC,LC,experimentado,8
103589409,2021-12-24,rodrigomontiel,-34.8555339722,-55.2856,Maldonado,Molothrus bonariensis,Aves,Icteridae,19,19,LC,LC,principiante,130
103594508,2016-08-26,msilvera,-30.7327054049,-57.7024144575,Artigas,Geranoaetus melanoleucus,Aves,Accipitridae,19,65,LC,VU,experimentado,2
103594509,2016-08-14,msilvera,-34.7486514575,-55.8256164992,Canelones,Circus buffoni,Aves,Accipitridae,19,52,LC,LC,experimentado,2
103594510,2016-02-15,msilvera,-30.9466552404,-57.5233955183,Salto,Pachyramphus polychopterus,Aves,Tityridae,19,15,LC,LC,experimentado,2
103594514,2016-02-15,msilvera,-30.9465797838,-57.5235185935,Salto,Pachyramphus polychopterus,Aves,Tityridae,19,15,LC,LC,experimentado,2
103594515,2016-05-22,msilvera,-34.7901396871,-55.9323507933,Canelones,Basileuterus culicivorus,Aves,Parulidae,19,12,LC,LC,experimentado,2
103594516,2016-08-13,msilvera,-34.7972681,-54.9275885,Maldonado,Anhima cornuta,Aves,Anhimidae,1,84,LC,NE,experimentado,2
103594517,2016-05-22,msilvera,-34.7901579499,-55.9322766214,Canelones,Cyanoloxia glaucocaerulea,Aves,Cardinalidae,19,14,LC,LC,experimentado,2
103594518,2016-02-17,msilvera,-30.948659408,-57.5190104162,Salto,Theristicus caudatus,Aves,Threskiornithidae,19,57,LC,LC,experimentado,2
103594519,2016-10-22,msilvera,-34.7651256686,-56.4249704351,San José,Limosa haemastica,Aves,Scolopacidae,10,34,LC,LC,experimentado,2
103594520,2016-11-25,msilvera,-34.7901931024,-55.93233125,Canelones,Pitangus sulphuratus,Aves,Tyrannidae,19,22,LC,LC,experimentado,2
103594521,2016-10-08,msilvera,-34.7532577746,-56.4758101485,San José,Heteroxolmis dominicana,Aves,Tyrannidae,17,19,VU,VU,experimentado,2
103594522,2016-08-09,msilvera,-34.8345123448,-55.9506145764,Canelones,Laterallus melanophaius,Aves,Rallidae,19,18,LC,LC,experimentado,2
103594524,2016-06-04,msilvera,-34.9649442891,-54.9399464469,Maldonado,Haematopus ater,Aves,Haematopodidae,2,36,LC,NE,experimentado,2
103594526,2016-03-20,msilvera,-33.7824693655,-53.4160101418,Rocha,Geositta cunicularia,Aves,Furnariidae,19,14,LC,LC,experimentado,2
103594527,2016-06-04,msilvera,-34.9298442543,-54.6804558269,Maldonado,Larus atlanticus,Aves,Laridae,6,48,NT,EN,experimentado,2
103594528,2016-08-13,msilvera,-34.9060079091,-55.0051756304,Maldonado,Carduelis carduelis,Aves,Fringillidae,14,12,LC,NE,experimentado,2
103594529,2016-08-14,msilvera,-34.7487242971,-55.827714902,Canelones,Tachycineta leucorrhoa,Aves,Hirundinidae,19,13,LC,LC,experimentado,2
103594530,2016-05-14,msilvera,-34.6892237733,-55.9868316787,Canelones,Circus cinereus,Aves,Accipitridae,19,48,LC,VU,experimentado,2
103594532,2016-06-04,msilvera,-34.8435406504,-54.674233821,Maldonado,Sternula superciliaris,Aves,Laridae,19,23,LC,LC,experimentado,2
103594533,2016-08-28,msilvera,-31.625258663,-57.9689806709,Paysandú,Syrigma sibilatrix,Aves,Ardeidae,19,48,LC,LC,experimentado,2
103594535,2016-02-19,msilvera,-30.2169513863,-57.6099246028,Artigas,Schoeniophylax phryganophilus,Aves,Furnariidae,19,18,LC,LC,experimentado,2
103594537,2016-08-13,msilvera,-34.8797116618,-54.8530433915,Maldonado,Circus cinereus,Aves,Accipitridae,19,48,LC,VU,experimentado,2
103594538,2016-06-04,msilvera,-34.6812937488,-54.2931429511,Rocha,Cygnus melancoryphus,Aves,Anatidae,19,90,LC,LC,experimentado,2
103594539,2016-08-28,msilvera,-31.6146950435,-57.9819445652,Paysandú,Coragyps atratus,Aves,Cathartidae,19,53,LC,LC,experimentado,2
103594541,2016-08-26,msilvera,-30.7299497601,-57.6946017625,Artigas,Coryphistera alaudina,Aves,Furnariidae,6,15,LC,NT,experimentado,2
103594542,2016-01-11,msilvera,-34.7903632245,-55.9321341424,Canelones,Coccyzus melacoryphus,Aves,Cuculidae,19,28,LC,LC,experimentado,2
103594543,2016-01-23,msilvera,-34.7216523099,-55.5913219682,Canelones,Coccycua cinerea,Aves,Cuculidae,19,22,LC,LC,experimentado,2
103594544,2016-07-06,msilvera,-30.259089523,-57.6002361655,Artigas,Chlorophonia cyanocephala,Aves,Fringillidae,1,10,LC,NE,experimentado,2
103594546,2016-05-14,msilvera,-34.6755771743,-55.939408771,Canelones,Sporophila collaris,Aves,Thraupidae,14,11,LC,VU,experimentado,2
103594547,2016-06-18,msilvera,-34.3233744825,-54.9830513274,Lavalleja,Picumnus nebulosus,Aves,Picidae,11,9,NT,LC,experimentado,2
103594548,2016-03-23,msilvera,-33.8724312236,-53.8163524277,Rocha,Amblyramphus holosericeus,Aves,Icteridae,19,22,LC,VU,experimentado,2
103594552,2016-05-31,msilvera,-34.8033387851,-55.9793498459,Canelones,Falco femoralis,Aves,Falconidae,19,35,LC,LC,experimentado,2
103594554,2016-06-04,msilvera,-34.9176914228,-54.730674777,Maldonado,Phoenicopterus chilensis,Aves,Phoenicopteridae,7,75,NT,VU,experimentado,2
103594557,2016-06-04,msilvera,-34.6831498178,-54.2940718148,Rocha,Gallinago paraguaiae,Aves,Scolopacidae,19,25,LC,LC,experimentado,2
103594558,2016-05-28,msilvera,-34.7902179546,-55.9321976015,Canelones,Sporophila caerulescens,Aves,Thraupidae,19,11,LC,LC,experimentado,2
103594559,2016-02-18,msilvera,-30.2586261515,-57.5989150364,Artigas,Sporophila caerulescens,Aves,Thraupidae,19,11,LC,LC,experimentado,2
103594560,2016-03-25,msilvera,-34.8404981964,-54.6761471246,Maldonado,Sterna hirundo,Aves,Laridae,5,31,LC,LC,experimentado,2
103594561,2016-10-08,msilvera,-34.7586628583,-56.4286691113,San José,Hirundo rustica,Aves,Hirundinidae,19,16,LC,LC,experimentado,2
103595670,2016-09-10,msilvera,-34.7248524478,-55.311453666,Maldonado,Fluvicola albiventer,Aves,Tyrannidae,11,12,LC,NT,experimentado,2
103595671,2016-08-13,msilvera,-34.8968480231,-55.0038345259,Maldonado,Anas georgica,Aves,Anatidae,19,44,LC,LC,experimentado,2
103595672,2016-06-04,msilvera,-34.8424203682,-54.6743708712,Maldonado,Thalasseus maximus,Aves,Laridae,8,44,LC,CR,experimentado,2
103595673,2016-08-26,msilvera,-30.7415291064,-57.6644879962,Artigas,Dryobates mixtus,Aves,Picidae,7,16,LC,NT,experimentado,2
103595674,2016-10-22,msilvera,-34.7580799141,-56.4302056439,San José,Chordeiles nacunda,Aves,Caprimulgidae,19,28,LC,LC,experimentado,2
103595675,2016-06-04,msilvera,-34.9572113429,-54.9425435377,Maldonado,Rauenia bonariensis,Aves,Thraupidae,19,17,LC,LC,experimentado,2
103595677,2016-06-03,msilvera,-34.8006265633,-55.8865284455,Canelones,Bubo virginianus,Aves,Strigidae,19,51,LC,LC,experimentado,2
103595679,2016-03-23,msilvera,-33.9027300239,-53.7060425618,Rocha,Limnornis curvirostris,Aves,Furnariidae,14,16,LC,VU,experimentado,2
103595680,2016-08-13,msilvera,-34.8969486469,-55.0038746044,Maldonado,Mareca sibilatrix,Aves,Anatidae,16,43,LC,LC,experimentado,2
103595681,2016-10-22,msilvera,-34.678923632,-56.4615327152,San José,Limnoctites rectirostris,Aves,Furnariidae,13,15,NT,VU,experimentado,2
103595682,2016-10-22,msilvera,-34.7656738701,-56.4244517755,San José,Dendrocygna bicolor,Aves,Anatidae,19,41,LC,LC,experimentado,2
103595683,2016-11-20,msilvera,-34.7576882852,-55.6725750354,Canelones,Callonetta leucophrys,Aves,Anatidae,19,31,LC,LC,experimentado,2
103595685,2016-08-09,msilvera,-34.8345456246,-55.9506847954,Canelones,Synallaxis spixi,Aves,Furnariidae,19,15,LC,LC,experimentado,2
103595686,2016-06-07,msilvera,-34.7901520281,-55.9322524135,Canelones,Patagioenas picazuro,Aves,Columbidae,19,35,LC,LC,experimentado,2
103595687,2016-08-14,msilvera,-34.7504003062,-55.8315214062,Canelones,Netta peposaca,Aves,Anatidae,19,46,LC,LC,experimentado,2
103595691,2016-01-23,msilvera,-34.8188123795,-55.3228972677,Maldonado,Actitis macularius,Aves,Scolopacidae,8,17,LC,LC,experimentado,2
103595692,2016-08-26,msilvera,-30.6062001666,-57.6707059923,Artigas,Saltator aurantiirostris,Aves,Thraupidae,19,18,LC,LC,experimentado,2
103595694,2016-05-14,msilvera,-34.7495758827,-55.831559017,Canelones,Tachuris rubrigastra,Aves,Tyrannidae,16,10,LC,LC,experimentado,2
103595696,2016-07-01,msilvera,-34.859192647,-56.1996593346,Montevideo,Hemithraupis ruficapilla,Aves,Thraupidae,1,13,LC,NE,experimentado,2
103595698,2016-06-18,msilvera,-34.3258562168,-54.9802756757,Lavalleja,Megascops choliba,Aves,Strigidae,19,23,LC,LC,experimentado,2
103595699,2016-07-06,msilvera,-30.2595814608,-57.599247165,Artigas,Chlorophonia cyanocephala,Aves,Fringillidae,1,10,LC,NE,experimentado,2
103595701,2016-02-18,msilvera,-30.259454967,-57.5997256286,Artigas,Euphonia chlorotica,Aves,Fringillidae,3,9,LC,NE,experimentado,2
103595702,2016-06-04,msilvera,-34.8422483082,-54.6744963257,Maldonado,Sterna trudeaui,Aves,Laridae,13,32,LC,LC,experimentado,2
103595703,2016-02-18,msilvera,-30.2597626952,-57.5996528556,Artigas,Euphonia chlorotica,Aves,Fringillidae,3,9,LC,NE,experimentado,2
103595705,2016-05-14,msilvera,-34.7505359305,-55.8331702813,Canelones,Satrapa icterophrys,Aves,Tyrannidae,19,16,LC,LC,experimentado,2
103595706,2016-06-28,msilvera,-34.800997706,-55.8872292257,Canelones,Pipraeidea melanonota,Aves,Thraupidae,19,14,LC,LC,experimentado,2
103597075,2017-04-10,msilvera,-33.7771413253,-53.4081084423,Rocha,Calidris alba,Aves,Scolopacidae,6,19,LC,LC,experimentado,2
103597079,2017-12-14,msilvera,-30.7531024055,-57.7104021231,Artigas,Buteogallus urubitinga,Aves,Accipitridae,16,61,LC,LC,experimentado,2
103597080,2017-01-11,msilvera,-33.5662268,-58.4244696,Soriano,Callonetta leucophrys,Aves,Anatidae,19,31,LC,LC,experimentado,2
103597081,2017-01-10,msilvera,-33.2424161285,-58.0274073615,Soriano,Chroicocephalus cirrocephalus,Aves,Laridae,15,38,LC,LC,experimentado,2
103597082,2017-02-21,msilvera,-31.3557517831,-57.9789296708,Salto,Milvago chimachima,Aves,Falconidae,19,37,LC,LC,experimentado,2
103597083,2017-12-12,msilvera,-30.8216126237,-57.590047986,Salto,Sporophila cinnamomea,Aves,Thraupidae,19,9,VU,VU,experimentado,2
103597084,2017-02-10,msilvera,-31.0967684046,-57.0251916363,Salto,Coryphospingus cucullatus,Aves,Thraupidae,19,12,LC,LC,experimentado,2
103597086,2017-04-12,msilvera,-33.8312220823,-53.7948155191,Rocha,Limnornis curvirostris,Aves,Furnariidae,14,16,LC,VU,experimentado,2
103597087,2017-01-11,msilvera,-34.765171199,-56.5142824808,San José,Asio flammeus,Aves,Strigidae,19,40,LC,NT,experimentado,2
103597088,2017-04-10,msilvera,-33.7750498082,-53.4069145044,Rocha,Fregata magnificens,Aves,Fregatidae,6,65,LC,LC,experimentado,2
103597091,2017-01-11,msilvera,-33.3875229404,-58.194657398,Soriano,Sporophila caerulescens,Aves,Thraupidae,19,11,LC,LC,experimentado,2
103597092,2017-04-09,msilvera,-33.7600236303,-53.3914463933,Rocha,Cinclodes fuscus,Aves,Furnariidae,19,16,LC,LC,experimentado,2
