"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
36839812,"2019-12-13","rick-uhlen","visitante",19,"-34.664775774","-54.2346283793","Rocha","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
36841740,"2019-12-13","rick-uhlen","visitante",19,"-34.6709892988","-54.2516044155","Rocha","Aves","Rallidae","Fulica armillata",19,"Alta",35,"Mediano","LC","LC"
36841779,"2019-12-13","rick-uhlen","visitante",19,"-34.6692865752","-54.2505345494","Rocha","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
36841856,"2019-12-13","rick-uhlen","visitante",19,"-34.6752113508","-54.2666231096","Rocha","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
36841858,"2019-12-13","rick-uhlen","visitante",19,"-34.6797124851","-54.270385243","Rocha","Aves","Charadriidae","Charadrius collaris",19,"Alta",14,"Pequeño","LC","LC"
36842799,"2019-12-13","rick-uhlen","visitante",19,"-34.6620327185","-54.2062583193","Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
36843278,"2019-12-13","rick-uhlen","visitante",19,"-34.6598449928","-54.1975632682","Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
36850716,"2019-12-20","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
36873901,"2019-12-22","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
36886153,"2019-11-28","arnel","visitante",22,"-34.9058715664","-56.1941857248","Montevideo","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
36893433,"2019-11-28","arnel","visitante",22,"-34.9054123442","-56.1946951778","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
36901256,"2019-12-23","gantproductions","visitante",29,"-34.90450333","-55.0402195","Maldonado","Aves","Caprimulgidae","Hydropsalis torquata",19,"Alta",40,"Mediano","LC","LC"
36908617,"2019-11-28","arnel","visitante",22,"-34.9055017303","-56.1943513512","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
36937121,"2019-12-22","juanmmartinez","visitante",79,"-34.8794555664","-55.0481681824","Maldonado","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
36937397,"2019-12-25","juanmmartinez","visitante",79,"-34.8794937134","-55.0480308533","Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
36941754,"2019-12-25","juanmmartinez","visitante",79,"-34.8793911494","-55.048036091","Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
36942521,"2019-12-24","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
36942539,"2019-12-24","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Laridae","Sternula superciliaris",19,"Alta",23,"Mediano","LC","LC"
36942557,"2019-12-24","rick-uhlen","visitante",19,"-34.6619069665","-54.2063005641","Rocha","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
36942596,"2019-12-23","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Tyrannidae","Serpophaga subcristata",19,"Alta",9,"Pequeño","LC","LC"
36982827,"2019-12-25","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
36982852,"2019-12-25","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
36982944,"2019-12-25","rick-uhlen","visitante",19,"-34.6580984662","-54.195417501","Rocha","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
36986041,"2019-12-26","rick-uhlen","visitante",19,"-34.6611681697","-54.2063371092","Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
36988843,"2019-05-16","ameguin","visitante",225,"-34.92155","-56.1560802","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
36988844,"2019-05-17","ameguin","visitante",225,"-34.92155","-56.1560802","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
36997267,"2019-12-13","rick-uhlen","visitante",19,"-34.6617801112","-54.2065932602","Rocha","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
37041375,"2019-01-27","andrespautasso","visitante",312,"-34.6066362064","-54.0684440999","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
37083080,"2019-12-29","natalieraeber","visitante",10,"-34.660175","-54.17633","Rocha","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
37101625,"2019-12-30","jimjam920","visitante",157,"-34.643800826","-54.6400281787","Maldonado","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
37112246,"2019-12-30","igmi","visitante",78,"-34.80061346","-56.239474006","Montevideo","Amphibia","Leptodactylidae","Physalaemus gracilis",14,"Media",4,"Pequeño","LC","LC"
37114481,"2019-12-25","luisfelipe4","visitante",106,"-34.907795","-56.2080116667","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
37148255,"2019-12-31","rick-uhlen","visitante",19,"-34.8600718262","-56.2101219222","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
37148270,"2019-12-31","rick-uhlen","visitante",19,"-34.8595755245","-56.2096263841","Montevideo","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
37156123,"2019-12-06","stephen_wv","visitante",17,"-34.411233309","-57.8817393693","Colonia","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
37156149,"2019-12-05","stephen_wv","visitante",17,"-34.4109235123","-57.8819003018","Colonia","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
37156194,"2019-12-05","stephen_wv","visitante",17,"-34.4106845254","-57.8795936021","Colonia","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
37238281,"1987-08-09","igmi","visitante",78,"-32.259028","-53.840729","Cerro Largo","Mammalia","Cuniculidae","Cuniculus paca",1,"Baja",65,"Mediano","VU","LC"
37238458,"1987-08-09","igmi","visitante",78,"-32.5017282158","-53.4602920711","NA","Mammalia","Myrmecophagidae","Tamandua tetradactyla",5,"Baja",112,"Mediano","EN","LC"
37238869,"1987-08-09","igmi","visitante",78,"-32.5346918395","-53.4470322356","Cerro Largo","Mammalia","Erethizontidae","Coendou spinosus",7,"Media",72,"Mediano","VU","LC"
37300516,"2018-12-30","avallejo","visitante",319,"-34.9354","-54.9454","Maldonado","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
37482403,"2019-12-19","natalieraeber","visitante",10,"-34.9292779459","-56.1581234388","Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
37485434,"2019-12-19","natalieraeber","visitante",10,"-34.9262007281","-56.1682772123","Montevideo","Aves","Hirundinidae","Tachycineta leucorrhoa",19,"Alta",13,"Pequeño","LC","LC"
37517813,"2019-12-21","natalieraeber","visitante",10,"-33.1356069099","-57.1543797299","Flores","Aves","Accipitridae","Buteo swainsoni",19,"Alta",48,"Mediano","LC","LC"
37517814,"2019-12-22","natalieraeber","visitante",10,"-32.4648701311","-58.0468668487","Paysandú","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
37517816,"2019-12-22","natalieraeber","visitante",10,"-32.4645456813","-58.0467074688","Paysandú","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
37517818,"2019-12-22","natalieraeber","visitante",10,"-32.4401928082","-58.0445680048","Paysandú","Aves","Tyrannidae","Empidonomus aurantioatrocristatus",14,"Media",17,"Pequeño","LC","LC"
37519387,"2019-12-22","natalieraeber","visitante",10,"-32.4345244134","-58.0398639283","Paysandú","Aves","Furnariidae","Pseudoseisura lophotes",19,"Alta",23,"Mediano","LC","LC"
37519388,"2019-12-22","natalieraeber","visitante",10,"-32.4295248732","-58.031262084","Paysandú","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
37531897,"2019-12-23","natalieraeber","visitante",10,"-32.7308869668","-58.1345590999","Río Negro","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
37531898,"2019-12-23","natalieraeber","visitante",10,"-32.7310940802","-58.1341795674","Río Negro","Aves","Furnariidae","Cranioleuca pyrrhophia",19,"Alta",14,"Pequeño","LC","LC"
37531902,"2019-12-23","natalieraeber","visitante",10,"-32.7339603235","-58.1340251575","Río Negro","Aves","Laridae","Sternula superciliaris",19,"Alta",23,"Mediano","LC","LC"
37531903,"2019-12-23","natalieraeber","visitante",10,"-32.7012157581","-58.1403364354","Río Negro","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
37531904,"2019-12-23","natalieraeber","visitante",10,"-32.7013861722","-58.1400611137","Río Negro","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
37532667,"2019-12-23","natalieraeber","visitante",10,"-32.6386882253","-58.1486554053","Río Negro","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
37532668,"2019-12-23","natalieraeber","visitante",10,"-32.6377980381","-58.1467334378","Río Negro","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
37532680,"2019-12-23","natalieraeber","visitante",10,"-32.6389590492","-58.1480422518","Río Negro","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
37595853,"2017-07-07","marisnocatpiss","visitante",81,"-34.0423393927","-53.5473321006","Rocha","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
37626356,"2019-12-23","natalieraeber","visitante",10,"-32.637823226","-58.1471717516","Río Negro","Aves","Thraupidae","Sporophila caerulescens",19,"Alta",11,"Pequeño","LC","LC"
37626357,"2019-12-23","natalieraeber","visitante",10,"-32.6378995505","-58.1472696522","Río Negro","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
37626358,"2019-12-23","natalieraeber","visitante",10,"-32.637888125","-58.1472516698","Río Negro","Aves","Thraupidae","Thraupis sayaca",19,"Alta",15,"Pequeño","LC","LC"
37626361,"2019-12-23","natalieraeber","visitante",10,"-32.6378700556","-58.1472248477","Río Negro","Aves","Thraupidae","Sicalis luteola",19,"Alta",12,"Pequeño","LC","LC"
37626366,"2019-12-23","natalieraeber","visitante",10,"-32.6378497275","-58.1471631569","Río Negro","Aves","Thraupidae","Sicalis luteola",19,"Alta",12,"Pequeño","LC","LC"
37626367,"2019-12-23","natalieraeber","visitante",10,"-32.6396741103","-58.1310248206","Río Negro","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
37660683,"2019-12-25","natalieraeber","visitante",10,"-31.5724038527","-55.8404194735","Tacuarembó","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
37660684,"2019-12-25","natalieraeber","visitante",10,"-31.4361347657","-55.8887268894","Tacuarembó","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
37660686,"2019-12-25","natalieraeber","visitante",10,"-31.4401442896","-55.9427201496","Tacuarembó","Aves","Furnariidae","Anumbius annumbi",19,"Alta",18,"Pequeño","LC","LC"
37660689,"2019-12-25","natalieraeber","visitante",10,"-31.4267781943","-55.9830280658","Tacuarembó","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
37674445,"2019-12-25","natalieraeber","visitante",10,"-31.3113208061","-55.8549174796","Rivera","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
37674446,"2019-12-25","natalieraeber","visitante",10,"-31.3106640421","-55.8549496662","Rivera","Aves","Fringillidae","Spinus magellanicus",19,"Alta",12,"Pequeño","LC","LC"
37675078,"2019-12-26","natalieraeber","visitante",10,"-31.8235581742","-56.1765661249","Tacuarembó","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
37675079,"2019-12-26","natalieraeber","visitante",10,"-31.8256156213","-56.1833387027","Tacuarembó","Aves","Furnariidae","Phacellodomus striaticollis",19,"Alta",16,"Pequeño","LC","LC"
37675080,"2019-12-26","natalieraeber","visitante",10,"-31.8265327441","-56.1844549352","Tacuarembó","Aves","Tyrannidae","Myiophobus fasciatus",19,"Alta",12,"Pequeño","LC","LC"
37677233,"2019-12-28","natalieraeber","visitante",10,"-32.9736019771","-54.3472323755","Treinta y Tres","Aves","Icteridae","Gnorimopsar chopi",15,"Media",22,"Mediano","LC","LC"
37677238,"2019-12-28","natalieraeber","visitante",10,"-32.9687032721","-54.4572405203","Treinta y Tres","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
37677239,"2019-12-28","natalieraeber","visitante",10,"-32.9759921802","-54.4595380644","Treinta y Tres","Aves","Anatidae","Anas flavirostris",19,"Alta",34,"Mediano","LC","LC"
37677240,"2019-12-28","natalieraeber","visitante",10,"-32.9762905715","-54.458957134","Treinta y Tres","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
37677241,"2019-12-28","natalieraeber","visitante",10,"-33.0124266193","-54.4289163931","Treinta y Tres","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
37677242,"2019-12-28","natalieraeber","visitante",10,"-33.0221041987","-54.4207947434","Treinta y Tres","Aves","Thraupidae","Sporophila caerulescens",19,"Alta",11,"Pequeño","LC","LC"
37677243,"2019-12-28","natalieraeber","visitante",10,"-33.0224245788","-54.4191316946","Treinta y Tres","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
37677244,"2019-12-28","natalieraeber","visitante",10,"-32.9722593229","-54.3447178546","Treinta y Tres","Aves","Icteridae","Gnorimopsar chopi",15,"Media",22,"Mediano","LC","LC"
37677245,"2019-12-28","natalieraeber","visitante",10,"-32.9722732774","-54.3453750025","Treinta y Tres","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
37677246,"2019-12-28","natalieraeber","visitante",10,"-32.9672573996","-54.3630617388","Treinta y Tres","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
37704781,"2019-12-29","natalieraeber","visitante",10,"-33.2081827529","-53.8021463543","Treinta y Tres","Aves","Hirundinidae","Pygochelidon cyanoleuca",19,"Alta",11,"Pequeño","LC","LC"
37704782,"2019-12-29","natalieraeber","visitante",10,"-33.2089206831","-53.6651910488","Rocha","Aves","Charadriidae","Charadrius collaris",19,"Alta",14,"Pequeño","LC","LC"
37704783,"2019-12-29","natalieraeber","visitante",10,"-33.2263428968","-53.716830027","Rocha","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
37705621,"2019-12-30","natalieraeber","visitante",10,"-34.3107174631","-53.7941380067","Rocha","Aves","Charadriidae","Charadrius collaris",19,"Alta",14,"Pequeño","LC","LC"
37705622,"2019-12-30","natalieraeber","visitante",10,"-34.3001701737","-53.7886019273","Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
37705623,"2019-12-30","natalieraeber","visitante",10,"-34.6594953731","-54.1850193283","Rocha","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
37705624,"2019-12-30","natalieraeber","visitante",10,"-34.6552760626","-54.1839831155","Rocha","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
37705625,"2019-12-30","natalieraeber","visitante",10,"-34.6616670894","-54.1838499033","Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
37705913,"2019-12-31","natalieraeber","visitante",10,"-34.6085838691","-54.3987976565","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
37705914,"2019-12-31","natalieraeber","visitante",10,"-34.6775768494","-54.2675564845","Rocha","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
37705915,"2019-12-31","natalieraeber","visitante",10,"-34.6776033186","-54.2675806244","Rocha","Amphibia","Bufonidae","Rhinella arenarum",10,"Media","11.5","Grande","LC","LC"
37706382,"2019-12-31","natalieraeber","visitante",10,"-34.6801198177","-54.2702026503","Rocha","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
37706383,"2019-12-31","natalieraeber","visitante",10,"-34.6803818355","-54.2708758848","Rocha","Aves","Laridae","Sterna hirundo",5,"Baja",31,"Mediano","LC","LC"
37706384,"2019-12-31","natalieraeber","visitante",10,"-34.680433801","-54.2700193586","Rocha","Aves","Charadriidae","Pluvialis dominica",19,"Alta",23,"Mediano","LC","LC"
37706393,"2019-12-31","natalieraeber","visitante",10,"-34.797306042","-54.3801734302","Rocha","Reptilia","Cheloniidae","Caretta caretta",4,"Baja",80,"Mediano","VU","VU"
37706394,"2019-12-31","natalieraeber","visitante",10,"-34.6771671943","-54.2655311534","Rocha","Aves","Accipitridae","Circus buffoni",19,"Alta",52,"Grande","LC","LC"
37749424,"2020-01-19","connie163","visitante",347,"-34.7744483948","-55.849029541","Canelones","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
37785629,"2019-02-02","renanmartini","visitante",110,"-34.9114715149","-56.1668783426","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
37785670,"2019-02-02","renanmartini","visitante",110,"-34.9011128122","-56.1645314097","Montevideo","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
37785942,"2019-01-30","renanmartini","visitante",110,"-34.4023019034","-53.7949408963","Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
37786222,"2019-02-02","renanmartini","visitante",110,"-34.9011128122","-56.1645314097","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
37827769,"2019-02-04","renanmartini","visitante",110,"-34.7466604516","-54.4753043354","Rocha","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
37850315,"2006-01-25","chebizarro","visitante",341,"-33.8819669611","-53.5907166787","Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
37883735,"2017-07-11","marisnocatpiss","visitante",81,"-34.0423393927","-53.5473321006","Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
37883878,"2017-07-11","marisnocatpiss","visitante",81,"-34.0423393927","-53.5473321006","Rocha","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
37889402,"2014-12-07","jose_luis_b","visitante",416,"-34.8841435375","-54.8700058088","Maldonado","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
37909453,"2019-12-23","natalieraeber","visitante",10,"-33.2336497207","-53.7362943772","Rocha","Aves","Tinamidae","Nothura maculosa",19,"Alta",25,"Mediano","LC","LC"
